MATCHUP,GAME_ID,SEASON,GAME_DATE,HOME_TEAM_NICKNAME,HOME_TEAM_ID,AWAY_TEAM_NICKNAME,AWAY_TEAM_ID
11/29/2024 Thunder at Lakers,0022400048,2024-25,2024-11-29 00:00:00, Lakers,1610612747, Thunder,1610612760
11/27/2024 Lakers at Spurs,0022400296,2024-25,2024-11-27 00:00:00, Spurs,1610612759, Lakers,1610612747
11/26/2024 Lakers at Suns,0022400039,2024-25,2024-11-26 00:00:00, Suns,1610612756, Lakers,1610612747
11/21/2024 Magic at Lakers,0022400263,2024-25,2024-11-21 00:00:00, Lakers,1610612747, Magic,1610612753
11/19/2024 Jazz at Lakers,0022400026,2024-25,2024-11-19 00:00:00, Lakers,1610612747, Jazz,1610612762
11/15/2024 Lakers at Spurs,0022400015,2024-25,2024-11-15 00:00:00, Spurs,1610612759, Lakers,1610612747
11/13/2024 Grizzlies at Lakers,0022400225,2024-25,2024-11-13 00:00:00, Lakers,1610612747, Grizzlies,1610612763
11/10/2024 Raptors at Lakers,0022400211,2024-25,2024-11-10 00:00:00, Lakers,1610612747, Raptors,1610612761
11/08/2024 76ers at Lakers,0022400195,2024-25,2024-11-08 00:00:00, Lakers,1610612747, 76ers,1610612755
11/06/2024 Lakers at Grizzlies,0022400174,2024-25,2024-11-06 00:00:00, Grizzlies,1610612763, Lakers,1610612747
11/04/2024 Lakers at Pistons,0022400156,2024-25,2024-11-04 00:00:00, Pistons,1610612765, Lakers,1610612747
11/01/2024 Lakers at Raptors,0022400137,2024-25,2024-11-01 00:00:00, Raptors,1610612761, Lakers,1610612747
10/28/2024 Lakers at Suns,0022400111,2024-25,2024-10-28 00:00:00, Suns,1610612756, Lakers,1610612747
10/26/2024 Kings at Lakers,0022400096,2024-25,2024-10-26 00:00:00, Lakers,1610612747, Kings,1610612758
10/25/2024 Suns at Lakers,0022400085,2024-25,2024-10-25 00:00:00, Lakers,1610612747, Suns,1610612756
10/22/2024 Timberwolves at Lakers,0022400062,2024-25,2024-10-22 00:00:00, Lakers,1610612747, Timberwolves,1610612750
04/13/2025 Wizards at Heat,0022401190,2024-25,2025-04-13 00:00:00, Heat,1610612748, Wizards,1610612764
04/07/2025 76ers at Heat,0022401145,2024-25,2025-04-07 00:00:00, Heat,1610612748, 76ers,1610612755
04/05/2025 Bucks at Heat,0022401131,2024-25,2025-04-05 00:00:00, Heat,1610612748, Bucks,1610612749
04/03/2025 Grizzlies at Heat,0022401114,2024-25,2025-04-03 00:00:00, Heat,1610612748, Grizzlies,1610612763
03/31/2025 Heat at Wizards,0022401092,2024-25,2025-03-31 00:00:00, Wizards,1610612764, Heat,1610612748
03/29/2025 Heat at 76ers,0022401076,2024-25,2025-03-29 00:00:00, 76ers,1610612755, Heat,1610612748
03/23/2025 Hornets at Heat,0022401032,2024-25,2025-03-23 00:00:00, Heat,1610612748, Hornets,1610612766
03/19/2025 Pistons at Heat,0022401000,2024-25,2025-03-19 00:00:00, Heat,1610612748, Pistons,1610612765
03/17/2025 Heat at Knicks,0022400984,2024-25,2025-03-17 00:00:00, Knicks,1610612752, Heat,1610612748
03/15/2025 Heat at Grizzlies,0022400971,2024-25,2025-03-15 00:00:00, Grizzlies,1610612763, Heat,1610612748
03/12/2025 Clippers at Heat,0022400948,2024-25,2025-03-12 00:00:00, Heat,1610612748, Clippers,1610612746
03/10/2025 Hornets at Heat,0022400931,2024-25,2025-03-10 00:00:00, Heat,1610612748, Hornets,1610612766
03/07/2025 Timberwolves at Heat,0022400907,2024-25,2025-03-07 00:00:00, Heat,1610612748, Timberwolves,1610612750
03/03/2025 Wizards at Heat,0022400877,2024-25,2025-03-03 00:00:00, Heat,1610612748, Wizards,1610612764
03/02/2025 Knicks at Heat,0022400869,2024-25,2025-03-02 00:00:00, Heat,1610612748, Knicks,1610612752
02/28/2025 Pacers at Heat,0022400854,2024-25,2025-02-28 00:00:00, Heat,1610612748, Pacers,1610612754
02/23/2025 Heat at Bucks,0022400817,2024-25,2025-02-23 00:00:00, Bucks,1610612749, Heat,1610612748
02/21/2025 Heat at Raptors,0022400800,2024-25,2025-02-21 00:00:00, Raptors,1610612761, Heat,1610612748
02/12/2025 Heat at Thunder,0022400778,2024-25,2025-02-12 00:00:00, Thunder,1610612760, Heat,1610612748
02/07/2025 Heat at Nets,0022400737,2024-25,2025-02-07 00:00:00, Nets,1610612751, Heat,1610612748
02/05/2025 Heat at 76ers,0022400721,2024-25,2025-02-05 00:00:00, 76ers,1610612755, Heat,1610612748
02/01/2025 Heat at Spurs,0022400693,2024-25,2025-02-01 00:00:00, Spurs,1610612759, Heat,1610612748
01/27/2025 Magic at Heat,0022400652,2024-25,2025-01-27 00:00:00, Heat,1610612748, Magic,1610612753
01/25/2025 Heat at Nets,0022400636,2024-25,2025-01-25 00:00:00, Nets,1610612751, Heat,1610612748
01/23/2025 Heat at Bucks,0022400624,2024-25,2025-01-23 00:00:00, Bucks,1610612749, Heat,1610612748
01/21/2025 Trail Blazers at Heat,0022400607,2024-25,2025-01-21 00:00:00, Heat,1610612748, Trail Blazers,1610612757
01/19/2025 Spurs at Heat,0022400592,2024-25,2025-01-19 00:00:00, Heat,1610612748, Spurs,1610612759
01/13/2025 Heat at Clippers,0022400553,2024-25,2025-01-13 00:00:00, Clippers,1610612746, Heat,1610612748
01/11/2025 Heat at Trail Blazers,0022400536,2024-25,2025-01-11 00:00:00, Trail Blazers,1610612757, Heat,1610612748
01/09/2025 Heat at Jazz,0022400523,2024-25,2025-01-09 00:00:00, Jazz,1610612762, Heat,1610612748
01/06/2025 Heat at Kings,0022400501,2024-25,2025-01-06 00:00:00, Kings,1610612758, Heat,1610612748
01/04/2025 Jazz at Heat,0022400481,2024-25,2025-01-04 00:00:00, Heat,1610612748, Jazz,1610612762
01/02/2025 Pacers at Heat,0022400463,2024-25,2025-01-02 00:00:00, Heat,1610612748, Pacers,1610612754
12/26/2024 Heat at Magic,0022400411,2024-25,2024-12-26 00:00:00, Magic,1610612753, Heat,1610612748
12/23/2024 Nets at Heat,0022400396,2024-25,2024-12-23 00:00:00, Heat,1610612748, Nets,1610612751
12/21/2024 Heat at Magic,0022400377,2024-25,2024-12-21 00:00:00, Magic,1610612753, Heat,1610612748
12/20/2024 Thunder at Heat,0022400375,2024-25,2024-12-20 00:00:00, Heat,1610612748, Thunder,1610612760
12/16/2024 Heat at Pistons,0022401221,2024-25,2024-12-16 00:00:00, Pistons,1610612765, Heat,1610612748
12/12/2024 Raptors at Heat,0022401206,2024-25,2024-12-12 00:00:00, Heat,1610612748, Raptors,1610612761
12/07/2024 Suns at Heat,0022400346,2024-25,2024-12-07 00:00:00, Heat,1610612748, Suns,1610612756
12/01/2024 Heat at Raptors,0022400309,2024-25,2024-12-01 00:00:00, Raptors,1610612761, Heat,1610612748
11/29/2024 Raptors at Heat,0022400046,2024-25,2024-11-29 00:00:00, Heat,1610612748, Raptors,1610612761
11/27/2024 Heat at Hornets,0022400286,2024-25,2024-11-27 00:00:00, Hornets,1610612766, Heat,1610612748
11/26/2024 Bucks at Heat,0022400036,2024-25,2024-11-26 00:00:00, Heat,1610612748, Bucks,1610612749
11/18/2024 76ers at Heat,0022400245,2024-25,2024-11-18 00:00:00, Heat,1610612748, 76ers,1610612755
11/17/2024 Heat at Pacers,0022400235,2024-25,2024-11-17 00:00:00, Pacers,1610612754, Heat,1610612748
11/15/2024 Heat at Pacers,0022400009,2024-25,2024-11-15 00:00:00, Pacers,1610612754, Heat,1610612748
11/12/2024 Heat at Pistons,0022400002,2024-25,2024-11-12 00:00:00, Pistons,1610612765, Heat,1610612748
11/10/2024 Heat at Timberwolves,0022400206,2024-25,2024-11-10 00:00:00, Timberwolves,1610612750, Heat,1610612748
11/06/2024 Heat at Suns,0022400178,2024-25,2024-11-06 00:00:00, Suns,1610612756, Heat,1610612748
11/04/2024 Kings at Heat,0022400159,2024-25,2024-11-04 00:00:00, Heat,1610612748, Kings,1610612758
11/02/2024 Heat at Wizards,0022400147,2024-25,2024-11-02 00:00:00, Wizards,1610612764, Heat,1610612748
10/30/2024 Knicks at Heat,0022400122,2024-25,2024-10-30 00:00:00, Heat,1610612748, Knicks,1610612752
10/28/2024 Pistons at Heat,0022400105,2024-25,2024-10-28 00:00:00, Heat,1610612748, Pistons,1610612765
10/26/2024 Heat at Hornets,0022400088,2024-25,2024-10-26 00:00:00, Hornets,1610612766, Heat,1610612748
10/23/2024 Magic at Heat,0022400065,2024-25,2024-10-23 00:00:00, Heat,1610612748, Magic,1610612753
04/13/2025 Pistons at Bucks,0022401192,2024-25,2025-04-13 00:00:00, Bucks,1610612749, Pistons,1610612765
04/11/2025 Bucks at Pistons,0022401171,2024-25,2025-04-11 00:00:00, Pistons,1610612765, Bucks,1610612749
04/08/2025 Timberwolves at Bucks,0022401152,2024-25,2025-04-08 00:00:00, Bucks,1610612749, Timberwolves,1610612750
04/03/2025 Bucks at 76ers,0022401115,2024-25,2025-04-03 00:00:00, 76ers,1610612755, Bucks,1610612749
04/01/2025 Suns at Bucks,0022401101,2024-25,2025-04-01 00:00:00, Bucks,1610612749, Suns,1610612756
03/28/2025 Knicks at Bucks,0022401070,2024-25,2025-03-28 00:00:00, Bucks,1610612749, Knicks,1610612752
03/24/2025 Bucks at Suns,0022401043,2024-25,2025-03-24 00:00:00, Suns,1610612756, Bucks,1610612749
03/22/2025 Bucks at Kings,0022401027,2024-25,2025-03-22 00:00:00, Kings,1610612758, Bucks,1610612749
03/16/2025 Thunder at Bucks,0022400982,2024-25,2025-03-16 00:00:00, Bucks,1610612749, Thunder,1610612760
03/15/2025 Pacers at Bucks,0022400972,2024-25,2025-03-15 00:00:00, Bucks,1610612749, Pacers,1610612754
03/11/2025 Bucks at Pacers,0022400942,2024-25,2025-03-11 00:00:00, Pacers,1610612754, Bucks,1610612749
03/08/2025 Magic at Bucks,0022400917,2024-25,2025-03-08 00:00:00, Bucks,1610612749, Magic,1610612753
02/21/2025 Bucks at Wizards,0022400799,2024-25,2025-02-21 00:00:00, Wizards,1610612764, Bucks,1610612749
02/20/2025 Clippers at Bucks,0022400793,2024-25,2025-02-20 00:00:00, Bucks,1610612749, Clippers,1610612746
02/12/2025 Bucks at Timberwolves,0022400776,2024-25,2025-02-12 00:00:00, Timberwolves,1610612750, Bucks,1610612749
02/09/2025 76ers at Bucks,0022400754,2024-25,2025-02-09 00:00:00, Bucks,1610612749, 76ers,1610612755
02/05/2025 Bucks at Hornets,0022400717,2024-25,2025-02-05 00:00:00, Hornets,1610612766, Bucks,1610612749
02/03/2025 Bucks at Thunder,0022400705,2024-25,2025-02-03 00:00:00, Thunder,1610612760, Bucks,1610612749
02/02/2025 Grizzlies at Bucks,0022400699,2024-25,2025-02-02 00:00:00, Bucks,1610612749, Grizzlies,1610612763
01/31/2025 Bucks at Spurs,0022400684,2024-25,2025-01-31 00:00:00, Spurs,1610612759, Bucks,1610612749
01/28/2025 Bucks at Trail Blazers,0022400662,2024-25,2025-01-28 00:00:00, Trail Blazers,1610612757, Bucks,1610612749
01/27/2025 Bucks at Jazz,0022400658,2024-25,2025-01-27 00:00:00, Jazz,1610612762, Bucks,1610612749
01/25/2025 Bucks at Clippers,0022400646,2024-25,2025-01-25 00:00:00, Clippers,1610612746, Bucks,1610612749
01/19/2025 76ers at Bucks,0022400594,2024-25,2025-01-19 00:00:00, Bucks,1610612749, 76ers,1610612755
01/17/2025 Raptors at Bucks,0022400580,2024-25,2025-01-17 00:00:00, Bucks,1610612749, Raptors,1610612761
01/15/2025 Magic at Bucks,0022400564,2024-25,2025-01-15 00:00:00, Bucks,1610612749, Magic,1610612753
01/14/2025 Kings at Bucks,0022400558,2024-25,2025-01-14 00:00:00, Bucks,1610612749, Kings,1610612758
01/12/2025 Bucks at Knicks,0022400539,2024-25,2025-01-12 00:00:00, Knicks,1610612752, Bucks,1610612749
01/10/2025 Bucks at Magic,0022400526,2024-25,2025-01-10 00:00:00, Magic,1610612753, Bucks,1610612749
01/08/2025 Spurs at Bucks,0022400516,2024-25,2025-01-08 00:00:00, Bucks,1610612749, Spurs,1610612759
01/06/2025 Bucks at Raptors,0022400497,2024-25,2025-01-06 00:00:00, Raptors,1610612761, Bucks,1610612749
01/04/2025 Trail Blazers at Bucks,0022400483,2024-25,2025-01-04 00:00:00, Bucks,1610612749, Trail Blazers,1610612757
01/02/2025 Nets at Bucks,0022400465,2024-25,2025-01-02 00:00:00, Bucks,1610612749, Nets,1610612751
12/31/2024 Bucks at Pacers,0022400450,2024-25,2024-12-31 00:00:00, Pacers,1610612754, Bucks,1610612749
12/26/2024 Nets at Bucks,0022400415,2024-25,2024-12-26 00:00:00, Bucks,1610612749, Nets,1610612751
12/21/2024 Wizards at Bucks,0022400382,2024-25,2024-12-21 00:00:00, Bucks,1610612749, Wizards,1610612764
12/10/2024 Magic at Bucks,0022401201,2024-25,2024-12-10 00:00:00, Bucks,1610612749, Magic,1610612753
12/08/2024 Bucks at Nets,0022400348,2024-25,2024-12-08 00:00:00, Nets,1610612751, Bucks,1610612749
12/03/2024 Bucks at Pistons,0022400052,2024-25,2024-12-03 00:00:00, Pistons,1610612765, Bucks,1610612749
11/30/2024 Wizards at Bucks,0022400302,2024-25,2024-11-30 00:00:00, Bucks,1610612749, Wizards,1610612764
11/23/2024 Hornets at Bucks,0022400268,2024-25,2024-11-23 00:00:00, Bucks,1610612749, Hornets,1610612766
11/22/2024 Pacers at Bucks,0022400029,2024-25,2024-11-22 00:00:00, Bucks,1610612749, Pacers,1610612754
11/16/2024 Bucks at Hornets,0022400229,2024-25,2024-11-16 00:00:00, Hornets,1610612766, Bucks,1610612749
11/13/2024 Pistons at Bucks,0022400223,2024-25,2024-11-13 00:00:00, Bucks,1610612749, Pistons,1610612765
11/12/2024 Raptors at Bucks,0022400005,2024-25,2024-11-12 00:00:00, Bucks,1610612749, Raptors,1610612761
11/08/2024 Bucks at Knicks,0022400189,2024-25,2024-11-08 00:00:00, Knicks,1610612752, Bucks,1610612749
11/07/2024 Jazz at Bucks,0022400182,2024-25,2024-11-07 00:00:00, Bucks,1610612749, Jazz,1610612762
10/31/2024 Bucks at Grizzlies,0022400128,2024-25,2024-10-31 00:00:00, Grizzlies,1610612763, Bucks,1610612749
10/27/2024 Bucks at Nets,0022400098,2024-25,2024-10-27 00:00:00, Nets,1610612751, Bucks,1610612749
10/23/2024 Bucks at 76ers,0022400066,2024-25,2024-10-23 00:00:00, 76ers,1610612755, Bucks,1610612749
04/13/2025 Jazz at Timberwolves,0022401195,2024-25,2025-04-13 00:00:00, Timberwolves,1610612750, Jazz,1610612762
04/11/2025 Nets at Timberwolves,0022401179,2024-25,2025-04-11 00:00:00, Timberwolves,1610612750, Nets,1610612751
04/10/2025 Timberwolves at Grizzlies,0022401170,2024-25,2025-04-10 00:00:00, Grizzlies,1610612763, Timberwolves,1610612750
04/05/2025 Timberwolves at 76ers,0022401130,2024-25,2025-04-05 00:00:00, 76ers,1610612755, Timberwolves,1610612750
04/03/2025 Timberwolves at Nets,0022401113,2024-25,2025-04-03 00:00:00, Nets,1610612751, Timberwolves,1610612750
03/30/2025 Pistons at Timberwolves,0022401084,2024-25,2025-03-30 00:00:00, Timberwolves,1610612750, Pistons,1610612765
03/28/2025 Suns at Timberwolves,0022401071,2024-25,2025-03-28 00:00:00, Timberwolves,1610612750, Suns,1610612756
03/24/2025 Timberwolves at Pacers,0022401037,2024-25,2025-03-24 00:00:00, Pacers,1610612754, Timberwolves,1610612750
03/17/2025 Pacers at Timberwolves,0022400986,2024-25,2025-03-17 00:00:00, Timberwolves,1610612750, Pacers,1610612754
03/16/2025 Jazz at Timberwolves,0022400981,2024-25,2025-03-16 00:00:00, Timberwolves,1610612750, Jazz,1610612762
03/14/2025 Magic at Timberwolves,0022400963,2024-25,2025-03-14 00:00:00, Timberwolves,1610612750, Magic,1610612753
03/09/2025 Spurs at Timberwolves,0022400925,2024-25,2025-03-09 00:00:00, Timberwolves,1610612750, Spurs,1610612759
03/05/2025 Timberwolves at Hornets,0022400892,2024-25,2025-03-05 00:00:00, Hornets,1610612766, Timberwolves,1610612750
03/04/2025 76ers at Timberwolves,0022400887,2024-25,2025-03-04 00:00:00, Timberwolves,1610612750, 76ers,1610612755
03/02/2025 Timberwolves at Suns,0022400873,2024-25,2025-03-02 00:00:00, Suns,1610612756, Timberwolves,1610612750
02/28/2025 Timberwolves at Jazz,0022400858,2024-25,2025-02-28 00:00:00, Jazz,1610612762, Timberwolves,1610612750
02/24/2025 Timberwolves at Thunder,0022400826,2024-25,2025-02-24 00:00:00, Thunder,1610612760, Timberwolves,1610612750
02/23/2025 Thunder at Timberwolves,0022400820,2024-25,2025-02-23 00:00:00, Timberwolves,1610612750, Thunder,1610612760
02/13/2025 Thunder at Timberwolves,0022400787,2024-25,2025-02-13 00:00:00, Timberwolves,1610612750, Thunder,1610612760
02/08/2025 Trail Blazers at Timberwolves,0022400747,2024-25,2025-02-08 00:00:00, Timberwolves,1610612750, Trail Blazers,1610612757
02/03/2025 Kings at Timberwolves,0022400704,2024-25,2025-02-03 00:00:00, Timberwolves,1610612750, Kings,1610612758
02/01/2025 Wizards at Timberwolves,0022400690,2024-25,2025-02-01 00:00:00, Timberwolves,1610612750, Wizards,1610612764
01/30/2025 Timberwolves at Jazz,0022400677,2024-25,2025-01-30 00:00:00, Jazz,1610612762, Timberwolves,1610612750
01/29/2025 Timberwolves at Suns,0022400672,2024-25,2025-01-29 00:00:00, Suns,1610612756, Timberwolves,1610612750
01/20/2025 Timberwolves at Grizzlies,0022400601,2024-25,2025-01-20 00:00:00, Grizzlies,1610612763, Timberwolves,1610612750
01/17/2025 Timberwolves at Knicks,0022400578,2024-25,2025-01-17 00:00:00, Knicks,1610612752, Timberwolves,1610612750
01/13/2025 Timberwolves at Wizards,0022400548,2024-25,2025-01-13 00:00:00, Wizards,1610612764, Timberwolves,1610612750
01/11/2025 Grizzlies at Timberwolves,0022400535,2024-25,2025-01-11 00:00:00, Timberwolves,1610612750, Grizzlies,1610612763
01/09/2025 Timberwolves at Magic,0022400519,2024-25,2025-01-09 00:00:00, Magic,1610612753, Timberwolves,1610612750
01/06/2025 Clippers at Timberwolves,0022400500,2024-25,2025-01-06 00:00:00, Timberwolves,1610612750, Clippers,1610612746
01/04/2025 Timberwolves at Pistons,0022400479,2024-25,2025-01-04 00:00:00, Pistons,1610612765, Timberwolves,1610612750
12/31/2024 Timberwolves at Thunder,0022400452,2024-25,2024-12-31 00:00:00, Thunder,1610612760, Timberwolves,1610612750
12/29/2024 Spurs at Timberwolves,0022400441,2024-25,2024-12-29 00:00:00, Timberwolves,1610612750, Spurs,1610612759
12/19/2024 Knicks at Timberwolves,0022400367,2024-25,2024-12-19 00:00:00, Timberwolves,1610612750, Knicks,1610612752
12/15/2024 Timberwolves at Spurs,0022401218,2024-25,2024-12-15 00:00:00, Spurs,1610612759, Timberwolves,1610612750
12/04/2024 Timberwolves at Clippers,0022400324,2024-25,2024-12-04 00:00:00, Clippers,1610612746, Timberwolves,1610612750
11/29/2024 Clippers at Timberwolves,0022400044,2024-25,2024-11-29 00:00:00, Timberwolves,1610612750, Clippers,1610612746
11/27/2024 Kings at Timberwolves,0022400294,2024-25,2024-11-27 00:00:00, Timberwolves,1610612750, Kings,1610612758
11/21/2024 Timberwolves at Raptors,0022400261,2024-25,2024-11-21 00:00:00, Raptors,1610612761, Timberwolves,1610612750
11/17/2024 Suns at Timberwolves,0022400234,2024-25,2024-11-17 00:00:00, Timberwolves,1610612750, Suns,1610612756
11/15/2024 Timberwolves at Kings,0022400020,2024-25,2024-11-15 00:00:00, Kings,1610612758, Timberwolves,1610612750
11/13/2024 Timberwolves at Trail Blazers,0022400226,2024-25,2024-11-13 00:00:00, Trail Blazers,1610612757, Timberwolves,1610612750
11/12/2024 Timberwolves at Trail Blazers,0022400008,2024-25,2024-11-12 00:00:00, Trail Blazers,1610612757, Timberwolves,1610612750
11/08/2024 Trail Blazers at Timberwolves,0022400193,2024-25,2024-11-08 00:00:00, Timberwolves,1610612750, Trail Blazers,1610612757
11/04/2024 Hornets at Timberwolves,0022400162,2024-25,2024-11-04 00:00:00, Timberwolves,1610612750, Hornets,1610612766
11/02/2024 Timberwolves at Spurs,0022400146,2024-25,2024-11-02 00:00:00, Spurs,1610612759, Timberwolves,1610612750
10/26/2024 Raptors at Timberwolves,0022400093,2024-25,2024-10-26 00:00:00, Timberwolves,1610612750, Raptors,1610612761
10/24/2024 Timberwolves at Kings,0022400076,2024-25,2024-10-24 00:00:00, Kings,1610612758, Timberwolves,1610612750
04/13/2025 Knicks at Nets,0022401188,2024-25,2025-04-13 00:00:00, Nets,1610612751, Knicks,1610612752
04/06/2025 Raptors at Nets,0022401134,2024-25,2025-04-06 00:00:00, Nets,1610612751, Raptors,1610612761
03/29/2025 Nets at Wizards,0022401075,2024-25,2025-03-29 00:00:00, Wizards,1610612764, Nets,1610612751
03/28/2025 Clippers at Nets,0022401068,2024-25,2025-03-28 00:00:00, Nets,1610612751, Clippers,1610612746
03/26/2025 Raptors at Nets,0022401054,2024-25,2025-03-26 00:00:00, Nets,1610612751, Raptors,1610612761
03/22/2025 Nets at Pacers,0022401024,2024-25,2025-03-22 00:00:00, Pacers,1610612754, Nets,1610612751
03/20/2025 Nets at Pacers,0022401011,2024-25,2025-03-20 00:00:00, Pacers,1610612754, Nets,1610612751
03/08/2025 Nets at Hornets,0022400912,2024-25,2025-03-08 00:00:00, Hornets,1610612766, Nets,1610612751
03/04/2025 Nets at Spurs,0022400888,2024-25,2025-03-04 00:00:00, Spurs,1610612759, Nets,1610612751
03/01/2025 Nets at Pistons,0022400861,2024-25,2025-03-01 00:00:00, Pistons,1610612765, Nets,1610612751
02/28/2025 Trail Blazers at Nets,0022400853,2024-25,2025-02-28 00:00:00, Nets,1610612751, Trail Blazers,1610612757
02/26/2025 Thunder at Nets,0022400840,2024-25,2025-02-26 00:00:00, Nets,1610612751, Thunder,1610612760
02/24/2025 Nets at Wizards,0022400824,2024-25,2025-02-24 00:00:00, Wizards,1610612764, Nets,1610612751
02/22/2025 Nets at 76ers,0022400807,2024-25,2025-02-22 00:00:00, 76ers,1610612755, Nets,1610612751
02/12/2025 76ers at Nets,0022400772,2024-25,2025-02-12 00:00:00, Nets,1610612751, 76ers,1610612755
02/10/2025 Hornets at Nets,0022400758,2024-25,2025-02-10 00:00:00, Nets,1610612751, Hornets,1610612766
02/05/2025 Wizards at Nets,0022400720,2024-25,2025-02-05 00:00:00, Nets,1610612751, Wizards,1610612764
01/29/2025 Nets at Hornets,0022400663,2024-25,2025-01-29 00:00:00, Hornets,1610612766, Nets,1610612751
01/27/2025 Kings at Nets,0022400651,2024-25,2025-01-27 00:00:00, Nets,1610612751, Kings,1610612758
01/22/2025 Suns at Nets,0022400613,2024-25,2025-01-22 00:00:00, Nets,1610612751, Suns,1610612756
01/21/2025 Knicks at Nets,0022400606,2024-25,2025-01-21 00:00:00, Nets,1610612751, Knicks,1610612752
01/19/2025 Nets at Thunder,0022400595,2024-25,2025-01-19 00:00:00, Thunder,1610612760, Nets,1610612751
01/15/2025 Nets at Clippers,0022400571,2024-25,2025-01-15 00:00:00, Clippers,1610612746, Nets,1610612751
01/14/2025 Nets at Trail Blazers,0022400560,2024-25,2025-01-14 00:00:00, Trail Blazers,1610612757, Nets,1610612751
01/12/2025 Nets at Jazz,0022400546,2024-25,2025-01-12 00:00:00, Jazz,1610612762, Nets,1610612751
01/08/2025 Pistons at Nets,0022400513,2024-25,2025-01-08 00:00:00, Nets,1610612751, Pistons,1610612765
01/06/2025 Pacers at Nets,0022400495,2024-25,2025-01-06 00:00:00, Nets,1610612751, Pacers,1610612754
01/04/2025 76ers at Nets,0022400478,2024-25,2025-01-04 00:00:00, Nets,1610612751, 76ers,1610612755
01/01/2025 Nets at Raptors,0022400459,2024-25,2025-01-01 00:00:00, Raptors,1610612761, Nets,1610612751
12/29/2024 Nets at Magic,0022400436,2024-25,2024-12-29 00:00:00, Magic,1610612753, Nets,1610612751
12/27/2024 Spurs at Nets,0022400421,2024-25,2024-12-27 00:00:00, Nets,1610612751, Spurs,1610612759
12/21/2024 Jazz at Nets,0022400379,2024-25,2024-12-21 00:00:00, Nets,1610612751, Jazz,1610612762
12/19/2024 Nets at Raptors,0022400364,2024-25,2024-12-19 00:00:00, Raptors,1610612761, Nets,1610612751
12/13/2024 Nets at Grizzlies,0022401211,2024-25,2024-12-13 00:00:00, Grizzlies,1610612763, Nets,1610612751
12/04/2024 Pacers at Nets,0022400320,2024-25,2024-12-04 00:00:00, Nets,1610612751, Pacers,1610612754
12/01/2024 Magic at Nets,0022400305,2024-25,2024-12-01 00:00:00, Nets,1610612751, Magic,1610612753
11/29/2024 Magic at Nets,0022400043,2024-25,2024-11-29 00:00:00, Nets,1610612751, Magic,1610612753
11/27/2024 Nets at Suns,0022400297,2024-25,2024-11-27 00:00:00, Suns,1610612756, Nets,1610612751
11/24/2024 Nets at Kings,0022400276,2024-25,2024-11-24 00:00:00, Kings,1610612758, Nets,1610612751
11/22/2024 Nets at 76ers,0022400027,2024-25,2024-11-22 00:00:00, 76ers,1610612755, Nets,1610612751
11/19/2024 Hornets at Nets,0022400022,2024-25,2024-11-19 00:00:00, Nets,1610612751, Hornets,1610612766
11/17/2024 Nets at Knicks,0022400240,2024-25,2024-11-17 00:00:00, Knicks,1610612752, Nets,1610612751
11/15/2024 Nets at Knicks,0022400014,2024-25,2024-11-15 00:00:00, Knicks,1610612752, Nets,1610612751
11/04/2024 Grizzlies at Nets,0022400158,2024-25,2024-11-04 00:00:00, Nets,1610612751, Grizzlies,1610612763
11/03/2024 Pistons at Nets,0022400151,2024-25,2024-11-03 00:00:00, Nets,1610612751, Pistons,1610612765
10/30/2024 Nets at Grizzlies,0022400124,2024-25,2024-10-30 00:00:00, Grizzlies,1610612763, Nets,1610612751
10/25/2024 Nets at Magic,0022400077,2024-25,2024-10-25 00:00:00, Magic,1610612753, Nets,1610612751
04/10/2025 Knicks at Pistons,0022401167,2024-25,2025-04-10 00:00:00, Pistons,1610612765, Knicks,1610612752
04/06/2025 Suns at Knicks,0022401140,2024-25,2025-04-06 00:00:00, Knicks,1610612752, Suns,1610612756
04/01/2025 76ers at Knicks,0022401098,2024-25,2025-04-01 00:00:00, Knicks,1610612752, 76ers,1610612755
03/30/2025 Trail Blazers at Knicks,0022401082,2024-25,2025-03-30 00:00:00, Knicks,1610612752, Trail Blazers,1610612757
03/26/2025 Clippers at Knicks,0022401056,2024-25,2025-03-26 00:00:00, Knicks,1610612752, Clippers,1610612746
03/22/2025 Wizards at Knicks,0022401026,2024-25,2025-03-22 00:00:00, Knicks,1610612752, Wizards,1610612764
03/20/2025 Knicks at Hornets,0022401010,2024-25,2025-03-20 00:00:00, Hornets,1610612766, Knicks,1610612752
03/19/2025 Knicks at Spurs,0022401003,2024-25,2025-03-19 00:00:00, Spurs,1610612759, Knicks,1610612752
03/12/2025 Knicks at Trail Blazers,0022400953,2024-25,2025-03-12 00:00:00, Trail Blazers,1610612757, Knicks,1610612752
03/10/2025 Knicks at Kings,0022400939,2024-25,2025-03-10 00:00:00, Kings,1610612758, Knicks,1610612752
03/07/2025 Knicks at Clippers,0022400911,2024-25,2025-03-07 00:00:00, Clippers,1610612746, Knicks,1610612752
02/28/2025 Knicks at Grizzlies,0022400856,2024-25,2025-02-28 00:00:00, Grizzlies,1610612763, Knicks,1610612752
02/26/2025 76ers at Knicks,0022400838,2024-25,2025-02-26 00:00:00, Knicks,1610612752, 76ers,1610612755
02/11/2025 Knicks at Pacers,0022400765,2024-25,2025-02-11 00:00:00, Pacers,1610612754, Knicks,1610612752
